id,from_path,target_type,target_destination,target_entity_id,category,site_id
45071,/herbs-of-gold-muscle-resuscitation-150g/,category,Category ID: 979,979,standard-product,1000
45080,/brands/JOCO/,category,Category ID: 979,979,brand-page,1000
45081,/east-bali-cashews-granola-bites-tropical-fruits-125g/,category,Category ID: 979,979,standard-product,1000
45082,/brands/Scarborough-Fair.html,category,Category ID: 979,979,brand-page,1000
45083,/healing-herbs-5-flower-emergency-bach-rem-nat-crm-30g-tube/,category,Category ID: 979,979,standard-product,1000
45084,/quinoa-grain-tri-colour-organic-60wht-25red-15blk/,category,Category ID: 979,979,standard-product,1000
45085,/the-muesli-company-muesli-premium-natural-full-of-fruit-750g/,category,Category ID: 979,979,standard-product,1000
45086,/kialla-pure-foods-organic-hulled-millet-400g/,category,Category ID: 498,498,standard-product,1000
45087,/lotus-fibre-cleanse-450g/,category,Category ID: 498,498,standard-product,1000
45088,/oats-quick/,category,Category ID: 498,498,standard-product,1000
45092,/organic-india-tulsi-tea-green-x-25-tea-bags/,product,Product ID: 31153,31153,standard-product,1000
45094,/organic-india-tulsi-tea-gotu-kola-x-25-tea-bags-x-5/,product,Product ID: 31163,31163,standard-product,1000
45098,/organic-india-tulsi-true-wellness-collection-x-25-tea-bags-x-5/,product,Product ID: 31171,31171,standard-product,1000
45099,/organic-india-tulsi-pomegranate-green-x-25-tea-bags/,product,Product ID: 31159,31159,standard-product,1000
45100,/bach-flower-remedies-mustard-20ml/,category,Category ID: 979,979,standard-product,1000
45101,/eco-bamboo-bamboo-wipes-80s/,category,Category ID: 979,979,standard-product,1000
45102,/colloidal-silv,category,Category ID: 979,979,standard-product,1000
45103,/healing-herbs-clematis-bach-flower-remedy-10ml/,category,Category ID: 979,979,standard-product,1000
45104,/fes-quintessentials-garlic-7-5ml/,category,Category ID: 979,979,standard-product,1000
45105,/oats-rolled/,category,Category ID: 979,979,standard-product,1000
45106,/rose-soap-100g-by-biologika/,category,Category ID: 979,979,standard-product,1000
45107,/arrowroot//1000,category,Category ID: 979,979,standard-product,1000
45108,/brands/gaia-wholefoods,category,Category ID: 979,979,brand-page,1000
45109,/castile-soap//1000,category,Category ID: 979,979,standard-product,1000
45110,/hair-conditioner-mango-moisturizing-340ml-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45111,/acv-honey-blend-946ml-by-bragg/,category,Category ID: 979,979,standard-product,1000
45112,/saba-organics-baby-moisturiser-organic-500ml/,category,Category ID: 979,979,standard-product,1000
45114,/the-humble-vegan-70-dark-cocoa-with-orange-pieces-15-x-80g/,category,Category ID: 979,979,standard-product,1000
45115,/shampoo-ginseng-250ml-herbon/,category,Category ID: 979,979,standard-product,1000
45116,/organic-spirulina-powder-250-grams-by-green-nutritionals/,category,Category ID: 979,979,standard-product,1000
45117,/brands/The-Whole-Foodies-.html,category,Category ID: 979,979,brand-page,1000
45118,/berringa-honey-australian-super-manuka-active-120-mgo-500g/,category,Category ID: 979,979,standard-product,1000
45119,/super-manuka-honey-mgo-900-500g-berringa/,category,Category ID: 979,979,standard-product,1000
45120,/amazonia-raw-protein-isolate-vanilla-12x30g/,category,Category ID: 979,979,standard-product,1000
45121,/pumpkin-kumera-cous-cous-6-110gx6-organic-bubs/,category,Category ID: 410,410,standard-product,1000
45122,/hydra-longevity-healthy-ageing-essentials-120g/,category,Category ID: 979,979,standard-product,1000
45123,/organic-wheat-grain-hard-20kg-bulk-on-sale-damaged-bb-11-24/,product,Product ID: 35639,35639,sale-expiry,1000
45124,/organic-india-moringa-powder-226g-on-sale-bb-12-05-25/,category,Category ID: 498,498,sale-expiry,1000
45125,/gaia-organic-apple-cider-collagen-boost-vinegar-250ml-on-sale/,category,Category ID: 498,498,sale-expiry,1000
45126,/clipper-clip-black-decaf-20-tbags-on-sale-damaged-bb-28-03-25/,product,Product ID: 50180,50180,sale-expiry,1000
45127,/spiral-miso-hatcho-soybean-400g-on-sale-bb-20-02-25/,product,Product ID: 31475,31475,sale-expiry,1000
45128,/niulife-creamed-coconut-500g-on-sale-bb-11-11-25/,product,Product ID: 11845,11845,sale-expiry,1000
45137,/hilde-hemmes-herbals-tea-dandelion-50g-on-sale-bb-10-23/,category,Category ID: 518,518,sale-expiry,1000
45144,/lotus-rice-bran-fine-15kg/,category,Category ID: 498,498,standard-product,1000
45146,/organic-wheat-grain-hard-10kg/,product,Product ID: 35639,35639,standard-product,1000
45147,/gf-oats-organic-uncontaminated-oats-2kg/,category,Category ID: 498,498,standard-product,1000
45149,/nutra-org-lovers-latte-500g/,category,Category ID: 498,498,standard-product,1000
45150,/eco-soulife-areca-nut-leaf-square-plates-with-rib-5pc/,product,Product ID: 55949,55949,standard-product,1000
45151,/natural-rubber-soothers-soother-small-orthodontic-0-6-mths-x1/,product,Product ID: 1742,1742,standard-product,1000
45153,/natural-rubber-soothers-dummy-soother-twin-pack-small-orthodontic-0-6-mths-x2/,product,Product ID: 1748,1748,standard-product,1000
45154,/natural-rubber-soothers-dummy-large-round-twin-pack-suits-6-months/,product,Product ID: 1753,1753,standard-product,1000
45155,/natural-rubber-soothers-dummy-small-round-twin-pack-2-suits-0-3-months/,product,Product ID: 1751,1751,standard-product,1000
45156,/natural-rubber-soothers-dummy-soother-medium-rounded-3-6-mths-x1/,product,Product ID: 1746,1746,standard-product,1000
45157,/natural-rubber-soothers-rubber-teether-single-unit/,product,Product ID: 1744,1744,standard-product,1000
45158,/natural-rubber-soothers-teether-twin-pack/,product,Product ID: 1750,1750,standard-product,1000
45159,/natural-rubber-soothers-dummy-small-round-single-unit-suits-0-3-months/,product,Product ID: 1745,1745,standard-product,1000
45160,/maple-syrup-473-ml-by-adriondack/,category,Category ID: 979,979,standard-product,1000
45162,/saba-organics-hand-body-lotion-rosehip-shea-butter-500ml/,category,Category ID: 979,979,standard-product,1000
45164,/natural-life-manuka-honey-mgo-550-500g/,category,Category ID: 979,979,standard-product,1000
45166,/red-seal-completecare-fluoride-toothpaste-100g-on-sale-bb-15-12-25/,category,Category ID: 979,979,sale-expiry,1000
45167,/beta-alanine-200gr-protein-supplies-australia/,category,Category ID: 979,979,standard-product,1000
45168,/fes-quintessentials-deerbrush-7-5ml/,category,Category ID: 979,979,standard-product,1000
45170,/gf-oats-organic-uncontaminated-oats-5kg/,category,Category ID: 979,979,standard-product,1000
45171,/2die4-live-foods-sunflower-seeds-200g/,category,Category ID: 979,979,standard-product,1000
45172,/fes-quintessentials-peppermint-30ml/,category,Category ID: 979,979,standard-product,1000
45173,/fes-quintessentials-rabbitbrush-7-5ml/,category,Category ID: 979,979,standard-product,1000
45174,/melrose-pumpkin-seed-oil-organic-250ml/,category,Category ID: 979,979,standard-product,1000
45176,/raw-protein-daily-nourish-vanilla/,category,Category ID: 979,979,standard-product,1000
45177,/organic-eggplant/,category,Category ID: 979,979,standard-product,1000
45179,/saba-organics-window-glass-cleaner-lavender-500ml/,category,Category ID: 979,979,standard-product,1000
45180,/stevia-strawberry-flavour-drops/,category,Category ID: 979,979,standard-product,1000
45181,/well-nat-nas-block-chocolate-dark-coconut-rough-90g-x-12-display/,category,Category ID: 979,979,standard-product,1000
45183,/little-innoscents-baby-wipes-x-80-pack/,category,Category ID: 979,979,standard-product,1000
45185,/bach-flower-remedies-rescue-pastills-blackcurrant-50g-x12pk/,category,Category ID: 979,979,standard-product,1000
45186,/herbon-dishwashing-liquid-1-litre-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45190,/saba-organics-roll-on-deodorant-black-rose-kakadu-plum-50ml/,category,Category ID: 979,979,standard-product,1000
45191,/barley-flakes-rolled-organic/,category,Category ID: 979,979,standard-product,1000
45192,/natural-life-propolis-2000-365c/,category,Category ID: 979,979,standard-product,1000
45193,/natural-life-manuka-honey-blend-1kg/,category,Category ID: 979,979,standard-product,1000
45195,/fes-quintessentials-filaree-7-5ml/,category,Category ID: 979,979,standard-product,1000
45196,/genmaicha-tea-bags-by-planet-organic/,category,Category ID: 979,979,standard-product,1000
45197,/turmeric-latte//1000,category,Category ID: 979,979,standard-product,1000
45198,/the-humble-vegan-70-dark-cocoa-with-cherry-coconut-15-x-80g/,category,Category ID: 979,979,standard-product,1000
45199,/frosting-mix-chocolate-202g-wholesome-chow/,category,Category ID: 979,979,standard-product,1000
45202,/red-seal-kids-tutti-futti-toothpaste-70g-on-sale-bb-31-01-26/,category,Category ID: 979,979,sale-expiry,1000
45204,/fes-quintessentials-calla-lily-7-5ml/,category,Category ID: 979,979,standard-product,1000
45205,/fes-affirm-a-flower-bach-flower-essences-39-cards/,category,Category ID: 979,979,standard-product,1000
45206,/thankfully-nourished-collagen-tub-150-serves-700g/,product,Product ID: 30012,30012,standard-product,1000
45207,/giovanni-castor-oil-100-pure-250ml-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45208,/tisserand-hand-cream-lavender-and-neroli-75ml/,category,Category ID: 979,979,standard-product,1000
45209,/every-bit-organic-raw-arnica-oil-50ml-on-sale-bb-05-24/,category,Category ID: 979,979,sale-expiry,1000
45210,/rose-hydrosol-125ml-by-mt-retour-on-sale-bb-27-09-25/,category,Category ID: 979,979,sale-expiry,1000
45211,/planet-organic-spices-cinnamon-1kg/,category,Category ID: 498,498,standard-product,1000
45214,/red-seal-kids-tutti-futti-toothpaste-70g/,category,Category ID: 979,979,standard-product,1000
45216,/red-seal-completecare-fluoride-toothpaste-100g/,category,Category ID: 979,979,standard-product,1000
45217,/ethique-solid-bodywash-bar-charcoal-kaolin-oatmeal-120g-sale/,category,Category ID: 979,979,standard-product,1000
45219,/eucoclean-3-in-1-antibacterial-750ml-on-sale-exp-25-04-24/,category,Category ID: 979,979,sale-expiry,1000
45220,/hilde-hemmes-herbals-arnica-cream-100g-on-sale-bb-05-26/,category,Category ID: 979,979,sale-expiry,1000
45223,/ever-eco-eco-sponge-cloths-scandi-leaves-collection-2-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45227,/every-bit-organic-raw-aloe-vera-gel-100ml-on-sale-bb-04-24/,category,Category ID: 979,979,sale-expiry,1000
45229,/marigold-health-foods-bouillon-powder-no-yeast-green-500g-on-sale-bb-04-24/,category,Category ID: 979,979,sale-expiry,1000
45231,/the-ginger-people-ginger-juice-147ml-on-sale-bb-19-12-24/,category,Category ID: 498,498,sale-expiry,1000
45232,/the-ginger-people-ginger-candy-super-strength-84g/,category,Category ID: 979,979,standard-product,1000
45234,/the-ginger-people-ginger-hard-candy-double-strength-84g/,category,Category ID: 979,979,standard-product,1000
45235,/organic-india-tulsi-original-454g-on-sale-bb-06-05-25/,category,Category ID: 979,979,sale-expiry,1000
45236,/organic-india-tulsi-tea-licorice-spice-x-25-tea-bags-x-5-boxes/,category,Category ID: 979,979,standard-product,1000
45237,/gaia-organic-apple-cider-collagen-boost-vinegar-250ml/,category,Category ID: 979,979,standard-product,1000
45239,/forbidden-green-rice-500gr/,category,Category ID: 979,979,standard-product,1000
45240,/radico-colour-me-organic-hair-colour-powder-strawberry-blonde-100g/,category,Category ID: 979,979,standard-product,1000
45241,/australian-bush-white-light-fire-essence-10ml/,category,Category ID: 979,979,standard-product,1000
45243,/jack-n-jill-hand-sanitizer-alcohol-free-dino-2x29ml/,category,Category ID: 979,979,standard-product,1000
45245,/ecostore-lemon-dish-rinse-200ml/,category,Category ID: 979,979,standard-product,1000
45246,/purabon-protein-balls-salted-caramel-43g-x-12/,category,Category ID: 498,498,standard-product,1000
45247,/australian-native-botanicals-conditioner-moisturising-500ml-yellow/,category,Category ID: 979,979,standard-product,1000
45248,/buddha-teas-organic-herbal-tea-bags-raspberry-leaf-tea-x18-on-sale-bb-03-24/,category,Category ID: 979,979,sale-expiry,1000
45249,/natural-life-propicol-propolis-manuka-candies-lemon-honey-x-40-pack/,category,Category ID: 979,979,standard-product,1000
45250,/natural-life-bee-pollen-granules-250g/,category,Category ID: 979,979,standard-product,1000
45252,/natural-life-royal-jelly-1000-60c/,category,Category ID: 979,979,standard-product,1000
45254,/eco-soulife-100pc-straight-pla-straws-red/,category,Category ID: 979,979,standard-product,1000
45256,/red-seal-complete-care-toothpaste-100g-x-12/,category,Category ID: 979,979,standard-product,1000
45257,/earthwise-laundry-liquid-lavender-1l/,category,Category ID: 979,979,standard-product,1000
45258,/abode-laundry-liquid-wild-lavender-and-mint-2l/,product,Product ID: 42803,42803,standard-product,1000
45259,/tisserand-hand-wash-mandarin-may-chang-195ml/,category,Category ID: 979,979,standard-product,1000
45260,/the-ginger-people-uncrystallised-ginger-200g/,category,Category ID: 979,979,standard-product,1000
45261,/porridge-oat-apple-cinnamon-organic-bag-500g-real-good-food/,category,Category ID: 498,498,standard-product,1000
45262,/gf-oats-traditional-uncontaminated-quick-oats-2kg/,category,Category ID: 498,498,standard-product,1000
45265,/natural-life-manuka-honey-blend-500g/,category,Category ID: 979,979,standard-product,1000
45266,/joco-reusable-glass-cup-small-8-oz-black-236ml/,category,Category ID: 979,979,standard-product,1000
45267,/mag-sorb-250-ml-by-nts-health/,category,Category ID: 979,979,standard-product,1000
45268,/natural-life-propolis-500-365c/,category,Category ID: 979,979,standard-product,1000
45269,/brain-brawn-collagen-coffee-synergy-sachets-15g-x-20pk/,category,Category ID: 979,979,standard-product,1000
45271,/dr-organic-manuka-honey-skin-lotion-200ml/,product,Product ID: 8117,8117,standard-product,1000
45272,/east-bali-cashews-granola-rosella-cinnamon-400g/,category,Category ID: 979,979,standard-product,1000
45273,/flaxseed-meal//1000,category,Category ID: 979,979,standard-product,1000
45274,/4myearth-food-bag-animals-25-x-20cm-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45275,/t-j-clark-colloidal-silver-ag-200ml-on-sale/,category,Category ID: 979,979,sale-expiry,1000
45276,/red-seal-natural-toothpaste-110g/,category,Category ID: 979,979,standard-product,1000
45277,/yogi-tea-green-tea-super-antioxidant-16-bags-damaged-box/,category,Category ID: 979,979,standard-product,1000
45278,/tea-high-end-h,category,Category ID: 979,979,standard-product,1000
45279,/pure-botany-purveyor-blue-spirulina/,category,Category ID: 979,979,standard-product,1000
45280,/rosehip-moroccan-oil-revitalising-facial-wash-125g-tilley-organic/,category,Category ID: 979,979,standard-product,1000
45281,/saba-organics-hand-sanitiser-liquid-bulk-5lt-lavender/,category,Category ID: 979,979,standard-product,1000
45282,/joco-reusable-glass-cup-artist-series-12oz-adrian-knott-354ml/,category,Category ID: 979,979,standard-product,1000
45283,/natracare-ultra-extra-pads-super-with-organic-cotton-cover-x-10-pack/,category,Category ID: 979,979,standard-product,1000
45284,/rochester-dark-jamaican-ginger-725ml/,category,Category ID: 979,979,standard-product,1000
